1.643700000000000000e+06
1.146000000000000000e+03
3.782900000000000000e+04
2.270750000000000000e+05
4.523500000000000000e+04
2.146400000000000000e+04
1.133247000000000000e+06
2.742400000000000000e+04
1.866610000000000000e+05
9.781300000000000000e+05
2.789700000000000000e+04
1.357680000000000000e+05
1.802160000000000000e+05
1.808500000000000000e+04
8.830530000000000000e+05
1.500750000000000000e+05
6.414800000000000000e+04
3.118500000000000000e+04
1.009805200000000000e+07
1.550130000000000000e+05
2.602950000000000000e+05
1.754000000000000000e+04
8.742200000000000000e+04
2.690750000000000000e+05
8.938000000000000000e+03
1.417400000000000000e+04
4.332120000000000000e+05
1.405300000000000000e+05
9.909200000000000000e+04
3.164182000000000000e+06
3.800770000000000000e+05
1.869900000000000000e+04
2.383286000000000000e+06
1.510023000000000000e+06
5.941600000000000000e+04
2.135413000000000000e+06
3.302833000000000000e+06
8.700440000000000000e+05
7.322120000000000000e+05
2.814550000000000000e+05
7.659350000000000000e+05
4.437380000000000000e+05
1.922200000000000000e+06
2.737650000000000000e+05
1.790850000000000000e+05
2.930000000000000000e+03
4.354000000000000000e+04
4.385300000000000000e+05
5.013170000000000000e+05
5.393010000000000000e+05
9.587200000000000000e+04
6.337300000000000000e+04
1.286200000000000000e+04
4.604770000000000000e+05
5.393200000000000000e+04
8.481120000000000000e+05
2.149770000000000000e+05
7.549300000000000000e+04
